id,target
89808,0.6622511389268181
1133392,0.7256915054038361
108466,0.6771033636278128
1022225,0.7047731806883835
1028662,0.6792449289128427
972995,0.6717558638445924
786774,0.7143639110731118
423230,0.6480543988263623
690718,0.7855137645960606
638800,0.6514104442327076
1099317,0.6224449988529213
622940,0.6905122341674691
108507,0.6628809605468685
62567,0.6993919505753612
1219687,0.7502638122588825
147539,0.6806501354294157
917099,0.7581355079081876
672746,0.7210792903184088
372719,0.6919567819577084
1417457,0.7251312445697872
262332,0.7004857432578486
212725,0.710188008455001
892973,0.6205584318674437
752659,0.6445165165355116
1229118,0.7156386909150264
105603,0.6573147349059184
657940,0.6631333575573622
782463,0.7239694245076249
1358401,0.6989462215981632
742817,0.6835171629818529
287370,0.6540634037150124
667861,0.6550465499953244
510837,0.6898696870496536
742303,0.6612761360986985
475844,0.6988042017596273
1268058,0.6787339556456811
252010,0.689556513364126
934429,0.7095697961117804
310400,0.679619355593363
453447,0.6994981378517802
1152997,0.682701961619656
61052,0.6587848771003484
74304,0.6204990757865261
745120,0.7080478247850596
805241,0.6702294520003252
845317,0.7290534065854025
1446443,0.7257179251355348
287002,0.6568278944961607
646572,0.6759144004869674
196903,0.6571467087539329
798504,0.6505443836921536
411428,0.6763232018974609
1310078,0.690322279506807
891012,0.7497083718377965
821964,0.6455106965248234
1458032,0.6765776586712209
1156995,0.6659130491716222
844953,0.6977224589572766
383676,0.6742628745871531
1040628,0.671354446832867
1067863,0.7298816860556695
1316040,0.6300792521868176
1195761,0.6589048308679654
738394,0.7555604791871701
522491,0.6992555566649853
223625,0.6745027872878548
175364,0.7325076555595269
313623,0.6507256472557712
1257082,0.7127666067114082
764099,0.6558880915250122
1426095,0.6531609383760394
1468500,0.6372767898227731
635136,0.7038169782887295
202629,0.6397910282836977
209784,0.6607318899082972
1351107,0.6433571791827459
754454,0.6703034769759456
248550,0.6426478822040911
855390,0.7206399812734045
894826,0.6498583731934864
1369010,0.6798733459125215
1407454,0.6549555162541738
274762,0.6511174412607664
958853,0.7091449070351491
187363,0.8225499150689407
986190,0.7369111117899914
1075273,0.6743345841033406
805073,0.6811624561609527
610637,0.738294299955042
736656,0.7033811084018964
614444,0.6989462215981632
889761,0.8151213964517933
229864,0.7324529903245761
462421,0.6898060887471418
224184,0.7110911625390841
288655,0.7557767121529452
806840,0.6447589114333574
1318102,0.6894706926095647
353677,0.6515454341547692
92009,0.7327982939553968
1446589,0.6374038361964873
417994,0.6488161116089384
445530,0.6625869864320634
390297,0.6772496881180942
849399,0.682131189922168
436270,0.6502113482397925
423177,0.7300987016017872
291350,0.7201144348630784
1241393,0.6270812707502686
133026,0.6688048912543206
221261,0.6634838134125777
1374060,0.6390008610678238
1294555,0.7810449180729553
713685,0.6820314128225865
644673,0.6442496961229437
807060,0.7305581906261739
985696,0.7077050975669767
719346,0.798621549723074
756144,0.6487317189926078
552479,0.711714140508699
669749,0.7611757718063102
1007083,0.6552465832864344
734802,0.7140830725060467
868490,0.7161236750550467
235180,0.6273273505536823
968417,0.7381620540224177
526342,0.6167247226304663
961082,0.6529722231998429
38349,0.6608360720960549
458293,0.6356292035438056
694804,0.6664383998674636
1407595,0.6650437062979635
891769,0.7271850308109028
504285,0.7009365166591853
547607,0.7480371254776419
720431,0.7820349769651839
1158611,0.6774354017043787
12792,0.7337771717289422
424042,0.6483319541672362
319834,0.6832702319692691
1363313,0.7228816895726536
382302,0.7150863226525294
172507,0.8204060833591463
1337368,0.6801327955482418
1026263,0.6795924331793614
622691,0.6370519908949908
917733,0.6544993154727642
1274574,0.7482854302151593
69805,0.67877611252093
383235,0.7203279795738841
62927,0.7707568855806479
638556,0.6589048308679654
55367,0.6540267005743253
395188,0.8147524987275954
1053506,0.605815602741606
74587,0.6877319984322557
523920,0.7103350080650935
923816,0.8344676467499244
925748,0.6712299403992187
869007,0.6643404639048541
1082905,0.6859097398935474
81177,0.6745846281882327
1296387,0.6464338921349339
604625,0.6392801253424293
642307,0.67534977027778
278766,0.7088145683656362
354995,0.650400687311594
434836,0.658034263210418
1310052,0.7089247718340407
468085,0.650400687311594
524011,0.7087282588482827
877519,0.7018410829122684
1283638,0.6756185119943915
1152376,0.6177005311883902
714925,0.8123207876647044
1140494,0.6963399815726259
12175,0.7401008097902921
400516,0.6341314651626382
775299,0.6849286998198858
73712,0.7408782066830474
1062352,0.6682108960161153
935970,0.66446862214426206
345861,0.6648724677987431
331349,0.7169714218401627
561506,0.7084377544411401
1040714,0.6986891834751956
781089,0.6822308902050667
1469321,0.6905386408912513
888268,0.7476947470841229
49986,0.7011524479922064
1279614,0.7207189654568874
256278,0.6752786290693553
602642,0.6092209348004277
150573,0.6589471394360301
846518,0.7181368799757449
227980,0.631694921740041
612272,0.6175987905636033
637357,0.6239636393198609
866156,0.673308106914321
823143,0.6683906961890076
619604,0.6817463314058274
1134504,0.6990906676514447
970,0.7645583426383598
897746,0.6703517307667135
617038,0.6733206749120751
1136121,0.8294795553124976
1427673,0.729871502298272
405485,0.6500554853548726
87331,0.6876589192122262
130666,0.758508038573518
1306259,0.6924673228983762
1201511,0.6351379453755863
240437,0.7249188165964683
1459160,0.6501999783055702
639048,0.6185007326230535
831474,0.6790107340965235
170306,0.7271850308109028
1272308,0.6423888724230112
327859,0.6612379094495029
696873,0.7818763690307534
912324,0.6475205842262461
104270,0.6528684885895304
699357,0.6792839200151551
72691,0.6848166836896643
1420655,0.6655393056187334
56055,0.711955500170217
747675,0.707341620955409
1267774,0.71101338108309875
176770,0.7153308317533599
1114404,0.8457885230948897
190238,0.6874366199166163
643845,0.7535338583000333
1421104,0.6487125304394504
44479,0.627299520740011
1171657,0.6329925780758198
623641,0.6269184554676641
889916,0.71390321163673
398659,0.6696680258026173
1340284,0.7147382155385018
304835,0.7041492152430446
1374988,0.6969974101265878
145206,0.6123867477437783
303169,0.6738129909878805
63761,0.7017299273731261
1165333,0.6253993721868509
719333,0.6849487950705895
966371,0.6517438920799405
200975,0.6349823615998698
958022,0.6876026766420665
784761,0.6475050752065016
58596,0.6881444108653741
944106,0.6982786998038903
1237136,0.691973106435414
129362,0.7971135833999062
670853,0.7225661956863251
1204131,0.6961371588994241
82349,0.6783138916436993
498361,0.655337398233257
979300,0.7787184512156102
681956,0.6751641013157536
1279342,0.6712714561555292
965798,0.8227947954272179
207505,0.7203477758226207
1008954,0.7428466434358914
310079,0.6794187981895039
1303949,0.6841858726048041
822494,0.6580129521526322
516751,0.7003765128619214
1288303,0.6818433883477825
1459616,0.6593202314925684
42915,0.7613166487509764
849964,0.6609124163339406
1026732,0.6781755813873631
1141588,0.68254576150174
1168384,0.6481894031262874
588543,0.696039587982011
1116680,0.6684298911578833
675324,0.6726433771756564
581539,0.6682784329720766
547767,0.6715330114685759
487594,0.6688179146390693
1301983,0.84391494039977
218721,0.6616560281374304
1339753,0.6768132699260492
886782,0.6897950250240732
976583,0.8361576548426881
744613,0.6829499752933873
1381293,0.6768132699260492
49161,0.6534748063243635
79172,0.7872739295512827
956898,0.6102566454062835
1456408,0.6957464426652173
455305,0.7134279588158118
1366521,0.6736752090214296
157024,0.6727601928518357
863236,0.6791939227414938
65102,0.629784970636027
556679,0.8412060073672778
1057489,0.6575859471544063
608895,0.6816138636581597
1312731,0.7302515487066417
613349,0.654671049248822
680427,0.7252224856010959
893461,0.6872590719435382
1431893,0.6791489004986636
850609,0.7131743886401193
297146,0.7085602753297982
116229,0.6490306578643303
1458587,0.7020933645791971
380666,0.6905589924302128
707388,0.6770850613179333
977868,0.6662590979324653
921867,0.6897064816344989
996122,0.7384462563469837
1313436,0.7334263948518169
1001028,0.6296806494587219
506401,0.7150268419447742
1346341,0.6431118356605321
777487,0.66879186652566
1367641,0.6111240436479883
637326,0.6299163637016891
486135,0.7071845026261354
1363835,0.7029801175327944
880209,0.7117789753419259
1467710,0.6814104827170326
302045,0.6680210093665501
832980,0.6067580441454504
879845,0.7196177900667132
61411,0.6661194628253759
549781,0.6519457561461413
955269,0.8078843655289278
103059,0.6444170282736366
166957,0.6885136361591004
964270,0.6675516098370335
749107,0.6756370251034598
151573,0.8047225303729202
1263218,0.6341358230184129
90610,0.7088289478814785
115720,0.6687592987991459
904208,0.7147129885204957
1020047,0.6996129713774372
475382,0.6619969337407666
294061,0.7560043876180618
105299,0.6069510822575063
983951,0.7085962895413354
1287864,0.7188371191980546
1083042,0.6469142112923738
511067,0.7164652721569914
64691,0.7216479290758607
980715,0.6599616823367827
416542,0.7322075267950001
1217491,0.6623506174297685
457666,0.6683122695666811
515737,0.8284559885933114
100913,0.6408676246732501
173707,0.6620244406246691
505229,0.6549924842126559
1272489,0.7435590857297419
1149030,0.7868235959072649
911139,0.7681077347601765
1153532,0.745828623335634
629492,0.7429935240683043
623352,0.7969972195025633
67578,0.6579844960969302
696985,0.6449334408898897
909329,0.6682043529785455
416815,0.71390321163673
450757,0.6762464591068182
1316595,0.7069333606424955
1314377,0.7587492071331124
1206391,0.690429678946415
1319278,0.6761174275582872
580446,0.7086511325998075
1211094,0.7188437918219032
867363,0.6779545809719353
991561,0.6647817167142467
597781,0.7171427190235357
9949,0.7001792625937344
1253308,0.678199777535818
960783,0.7335282942178469
343270,0.7093790014813975
921827,0.6738974652845283
367419,0.6798405047409402
599144,0.631895216706252
1245439,0.6655459894532516
1064580,0.740115999527452
424190,0.7515780649639268
660849,0.7031702635964321
962991,0.6342142351946304
1147493,0.783171119974707
81011,0.6948231570569111
1452348,0.7152660002296826
897819,0.7389279148682816
1117806,0.683156776829711
626675,0.7400571297270256
252075,0.6267274141445957
16416,0.6528351262493781
828288,0.6802578606482222
1444862,0.7033701247189648
1361537,0.665124207746386
554284,0.6827749560479306
1065207,0.6638400579341205
1313869,0.6579276706658335
937225,0.7008753571341412
1145391,0.6654724477466373
206467,0.7139493527762396
627921,0.7150520100773848
252096,0.6755506076738447
524463,0.621909456262463
1356935,0.691375946650863
182795,0.7164833818040441
1240268,0.7106663506857737
389930,0.7108328957505626
923507,0.6693863727121537
1482462,0.674059998797375
566297,0.6739224839443225
329693,0.6866598307641488
937210,0.6284071415971392
509009,0.6783418379391202
721595,0.684032460530564
80425,0.733268645627426
1394877,0.7095411942327974
369499,0.6482086768400926
427356,0.644830341458384
1208016,0.6622374114569143
1360333,0.6410727183137745
677286,0.6904792183027129
977699,0.7379281286630656
72801,0.8209149468473254
180446,0.6356721936473095
816125,0.6608048266888619
775877,0.7826358803005103
1441409,0.7223843428714758
493211,0.7542504804982677
1368331,0.719241327288663
405099,0.6824827313965434
1307748,0.6853700807871949
1128627,0.665107608580631
1344942,0.782639995639778
642250,0.7315089282269706
160833,0.6630038125191224
1336973,0.7298632440721625
975961,0.6437502525458215
429683,0.6524898376629472
645137,0.6778879034866088
1157442,0.6701167219359765
492113,0.6069624252011272
239881,0.6300747307848976
612913,0.7626514911531552
20986,0.7456866497635587
1336080,0.6823685849871602
1212626,0.6493059328643367
551034,0.7014430205840729
909878,0.6864982438775095
1110309,0.6896123387677804
165849,0.7613716630446966
1018210,0.645601374284165
760701,0.729775097427802
720511,0.7225120985125819
828540,0.6824446937715034
477893,0.6582471694574199
647035,0.6572396880422001
1015668,0.679127884746069
1128848,0.7198188762046029
76855,0.6994973668358077
371975,0.6790768321655098
23299,0.7025337107563828
1182861,0.7162477659371947
118047,0.64875474113553
1353027,0.6756370251034598
499893,0.7292388249605352
1004103,0.6701908130338621
1031086,0.6806174913495614
1091537,0.7686841355616634
1221218,0.6493173887773724
1007244,0.7431931344943148
119737,0.6625732962193859
1319083,0.6772862431950305
225446,0.6693831316668248
752166,0.6633648375479486
1252019,0.6939148213608435
873253,0.6697908495373255
888156,0.7128584948054323
395003,0.6676370859082882
432091,0.7743419419554574
1214404,0.7009593965684967
944096,0.7103018287034643
784178,0.6904406893051367
1091253,0.7020328605693761
1096915,0.7259375363290316
548513,0.6127773703201349
262550,0.75379035646061
801903,0.7153625624563174
1283247,0.6668359306880324
1147423,0.6742971754762979
132176,0.68730700547678
656165,0.6720513342979084
396025,0.6342055254713195
1206010,0.6760408688316173
411342,0.6591760570745837
1408469,0.6739162297348458
1257744,0.6498697758752873
644409,0.6754827290444312
1270410,0.6339849418990658
611681,0.7068857600115278
1320166,0.6498545720642889
522127,0.7057453906880822
838979,0.7706409250629246
167066,0.6314183604335644
1197191,0.720896510465733
1142697,0.6673310756242694
1010056,0.6737347240794435
894979,0.6845261416791917
1188173,0.6914032733543533
554702,0.6679292370844303
856487,0.6411955986956109
364051,0.6570178507954986
820980,0.6711340828102823
797900,0.6969099063855297
1304048,0.6778090581892505
533138,0.7168680872278035
547136,0.7165138910307436
933569,0.6255220751660262
694506,0.6564111022303281
1463235,0.6857243948112894
421729,0.6630754199360905
1157774,0.7910003224044608
1445915,0.6394714630217799
1013208,0.6659630192519824
1026085,0.6448224069677367
166502,0.6671167530924575
942836,0.7003830232686162
897986,0.6668193920848713
371890,0.6396583307061464
694759,0.6658563922177548
1185402,0.6760067254568232
1050326,0.6827691180062643
1294939,0.6661227892741052
387876,0.649801343357336
659460,0.6918261131273954
1088611,0.6617904366943561
486248,0.7801953946728089
437160,0.6624808475541308
665749,0.7174397173216549
27692,0.7484260023492093
1009656,0.7273479874961779
616332,0.6381379012316811
1391883,0.7162477659371947
1342798,0.6612380824464859
121566,0.7204774791383038
609479,0.7180295149583523
188365,0.71169490678248
1008291,0.690553492327952
786879,0.6877319984322557
303285,0.6965766537504342
619681,0.6785953429046212
444565,0.7141844262770911
41332,0.7306179109522988
394811,0.7441093657181157
974,0.6362637794267808
593105,0.7071262637727376
710874,0.7661074151857675
1289693,0.6920193481607481
147647,0.684032460530564
355601,0.7364201920621871
984936,0.7122268037056719
772077,0.6816462571875488
284213,0.653415787900567
1092833,0.6586860032523509
991746,0.687568919476708
1017051,0.6696971264438728
1457495,0.6843936002553829
452007,0.7275503638191902
301088,0.6871930640754077
584689,0.6745494710440764
211482,0.6623266127031529
841904,0.6606589098745367
412883,0.6550356295782195
224434,0.6432848368129419
473888,0.852051905549181
521310,0.6956141827119884
708683,0.6827895500124256
42615,0.647369283918762
1372338,0.7011651389279717
1052737,0.7367204118858478
504595,0.6738129909878805
933180,0.6630890547625788
837154,0.7128701217425572
1093920,0.7391926648011143
1337477,0.7177416671264775
1265049,0.70505819285561655
1237674,0.6949562104635557
1034112,0.623512748553011
1108089,0.6382681845703175
1182527,0.6760620884862254
527901,0.6970487327156005
1111931,0.7043178745026982
351388,0.7427442894476033
1243253,0.6381379012316811
1017493,0.6547550002179481
1225798,0.6279746780583499
1377978,0.6500179111805491
1311458,0.7318909824519174
22332,0.6588836711058127
1217034,0.7158821976217645
715354,0.8423370762357314
921322,0.6639450396985727
856741,0.6635857019544962
957095,0.6723809396000622
678040,0.6478187355377764
1207586,0.6764090992645708
491559,0.6744654279782423
430547,0.6706697444188544
584514,0.6867164805508382
508581,0.6541624464086925
1391319,0.6720132477597501
352328,0.7347977705509978
1458420,0.7132283182047411
299942,0.6396583307061464
1105119,0.6739975104462355
1331772,0.6645427586862089
435621,0.7429675063536548
480461,0.7197990019577375
1272240,0.6488621185724585
1051322,0.6371962530434074
1147633,0.7253984272513676
642901,0.7141314554392437
40689,0.7241833552710825
349187,0.6395504001016726
1023906,0.6883011790996013
1083039,0.6802221401175614
439180,0.7098007706343501
74534,0.6990184642758938
637909,0.6911680777835375
968666,0.6701296104637112
1317588,0.656468675913695
1262747,0.7261003871935314
444214,0.6814252312117618
878264,0.6944739202383392
603271,0.6752786290693553
1010191,0.6770026686136555
340901,0.6544664023761073
243930,0.670374242897511
928312,0.6727475693214157
1153740,0.7166846871073109
1263625,0.6493173887773724
1066477,0.694918969006615
29788,0.609756702289321
1219188,0.63891318911986
892041,0.6236520589757847
204942,0.6575966405322152
877556,0.6771430096693146
262755,0.6382753248167947
186713,0.7173711509875712
1397942,0.7201937281424222
228142,0.6793798478741656
1265502,0.6759328708128844
1394844,0.6868103234767515
894968,0.7137750868037683
78249,0.6944552327045299
1004822,0.6610753570318774
1578,0.7188615838823489
740278,0.7938186369337829
61781,0.7339720944950326
1245016,0.6577782844667341
880725,0.6953360054308644
205885,0.688415836922096
874285,0.668535656558713
601849,0.7153970239952768
273532,0.6964189193276706
432431,0.6729021213631506
733156,0.6970487327156005
195536,0.6712171635889292
1075580,0.7025133611272047
256543,0.6688634858781852
289632,0.6198040585801661
992576,0.6631265427747848
197375,0.6799956802815442
1363658,0.6798763310448661
766387,0.7055378584897093
1412661,0.6361653982040325
995161,0.6858527387080493
175321,0.707690596796067
1011402,0.7821878798280162
1058235,0.6869968182458269
861353,0.6556311714353845
482199,0.7099980929391989
540186,0.660080490507039
436848,0.6918261131273954
141153,0.6272206304168341
279450,0.7141844262770911
845057,0.6726433771756564
1241329,0.744205155949709
1194160,0.6915043328917444
787445,0.6538025688256808
940049,0.6843930813607549
1284293,0.7129770421543609
1232358,0.6093371782307624
709661,0.6798763310448661
12460,0.8131231473058975
952332,0.6390801251005856
1301460,0.7042261304774938
7004,0.6717940277848135
865825,0.7107088925113171
390476,0.7109072426746224
890488,0.6892073082372486
1174754,0.767415286737534
1118133,0.6532126907247973
1041952,0.7255519232178173
1023375,0.6483858475429876
1460986,0.680319157821817
171593,0.6255928010714203
1113474,0.7817382873782608
1379587,0.668990347347265
586481,0.692715901575886
889849,0.6957411548109418
88745,0.7377523971964324
52641,0.7804929215100892
533533,0.7053770301103562
1007120,0.6642932144023194
919939,0.7194612431086767
1482272,0.7120280574545719
554155,0.663592491555826
12158,0.7679509285823932
1085020,0.6693863727121537
966357,0.6782753611190664
690538,0.6386999894278672
1074479,0.7286776666769073
1089794,0.6517438920799405
1037184,0.6991473713581612
1451867,0.7037440587616413
1244594,0.6688709709916505
1465281,0.6964715183571164
82835,0.7364182403850493
1238077,0.7826441108547244
1152641,0.7894794835953297
692697,0.6953943386644256
1445685,0.7965589142214327
1064975,0.756466960690196
137970,0.7111406363466088
1224138,0.6410727183137745
99222,0.6716413030109788
460814,0.6707595427099723
1184795,0.637961148876474
664772,0.6863875690603735
152423,0.7049151459318637
263355,0.6502757573500265
1295486,0.7179905739560746
1216923,0.6574004461395074
214113,0.6350817873424107
761138,0.6685963335612489
1043663,0.695245803358577
1079267,0.6611411655134837
1384334,0.7379667201280922
166138,0.7659481784242729
959327,0.6949067302369616
1261649,0.7544961366475377
298975,0.6704546106512327
606569,0.6635245788613654
565687,0.703341662807199
571104,0.6875576651422408
1346345,0.6440661506554177
595039,0.6479231036445157
519746,0.7099862142751355
543930,0.7729072052796253
222313,0.6701392759954038
466741,0.6975973735943931
626272,0.7293170360395806
110516,0.7798419981524942
205384,0.6849975849469938
639633,0.7234126825822056
820910,0.6092763063017854
493984,0.6236280530794965
1227669,0.7982035786516682
770801,0.692434794268322
211782,0.7307781889705451
198897,0.669842529016585
1003083,0.8755414356666968
138105,0.7184026865545012
14384,0.6792689248445263
960709,0.6818198660576967
1308350,0.8556951547805557
1413638,0.7282511086574617
1239681,0.6549482305878414
302005,0.6655459894532516
1042504,0.6506916813425779
472313,0.6453330795908999
1329392,0.6779273079925696
246511,0.6643573343715762
144966,0.6625287925154079
487025,0.6604257789203228
849157,0.8208910045641963
1465493,0.6906057340591847
595394,0.67709726315136
1096864,0.6656829288530127
798135,0.6702133538671203
366950,0.6625938309890524
212206,0.7554522299057249
511864,0.7354594726500839
1214013,0.7274356517227698
989330,0.7040946033372137
592376,0.7159890191536936
229224,0.6786164457962681
49820,0.612552817719139
1021968,0.6242599844919864
371598,0.6761962444248791
290325,0.7389451533812798
525821,0.7450178012326656
122084,0.7051432084832563
363186,0.6439023108872527
295738,0.6773836724604667
985057,0.6683710941164828
601189,0.7142143570885312
573468,0.7169646556350471
514821,0.6684070289084562
1450020,0.6610233780895146
1063363,0.7143455134131436
213196,0.6908776053987791
618322,0.6362637794267808
1396451,0.6687104313965002
486575,0.7059022492017608
1149933,0.7733200295789703
140289,0.7686443603042816
32842,0.6452145179365714
1083974,0.6694317387096866
363835,0.6992967469627255
247535,0.690758490654317
781437,0.6593342882027303
1457150,0.6981619268303791
424612,0.616421385391326
908983,0.6364304031064685
1196707,0.6220557857407698
1118158,0.6567776677711492
779311,0.6957911695239287
364471,0.6755104654386318
1198551,0.6737441186482821
540539,0.6650604817205592
1108440,0.6544773744094821
418898,0.6799852416272142
137431,0.6437862843867629
785834,0.6742971754762979
1326827,0.6773836724604667
1223170,0.6630992798833301
1260029,0.6499495640058727
1076952,0.7076253238161752
1474706,0.695508279399643
1286378,0.6886308989139559
644275,0.7064107713715708
41524,0.6485589098304617
698783,0.6514629584546241
528164,0.6799867329181044
1139397,0.6558808617888033
543203,0.7201386683281543
693198,0.7697656178959145
43967,0.7043129169872085
387265,0.6290845559220885
370915,0.6611273140323475
1278046,0.6601049367531412
838189,0.683083996970198
1221225,0.6653118424620048
741659,0.6826873577863226
129211,0.6748323202289013
723375,0.7249400744920452
588284,0.7389049267048161
128432,0.6759421049817886
833723,0.7029450610202691
976635,0.6921199357699402
1255342,0.6682059887551135
210612,0.6711596519410062
644358,0.7667905448784251
247248,0.64945858746390694
582830,0.7041122305323101
546306,0.639305100673215
928170,0.6501544876721779
1331842,0.6778090581892505
610412,0.6597027016859054
910794,0.6781392786497334
1431500,0.6723423186725432
1021497,0.659278051661007
742269,0.6660928479715272
527688,0.6698780463858977
213747,0.649656744992333
364188,0.6767459966144318
722061,0.7056717997829325
969028,0.8083911991683348
609066,0.6829499752933873
776795,0.7827894289084744
431001,0.6682043529785455
1233885,0.6786978101986307
1261327,0.6558013062472214
578334,0.6916871351763872
193927,0.6966396949243395
1424753,0.6374376911092021
225838,0.6274710232908998
750135,0.6849803670711867
218596,0.6797030782432415
1311298,0.6902754368664294
171839,0.6746832032074891
305643,0.6787550358212378
86215,0.7016161494711504
363915,0.6727033770253789
1464361,0.6752507804167468
775445,0.6751269351013509
456283,0.6679390730325593
1353111,0.7873857318081555
25563,0.7076446672790182
144525,0.6315478064534943
251695,0.627956236858111
726355,0.6658997204231208
977678,0.6346315030253027
588844,0.6726402185031316
1232609,0.6662291892572703
47080,0.7192989722481401
695710,0.6364944233886585
1125252,0.6906057340591847
1283082,0.6968784538181014
337979,0.677271013187292
1348598,0.7484582014941046
238348,0.6971141663615307
1292970,0.6809317189924043
422680,0.6581052732245619
183199,0.6491492575188803
432258,0.6665113751307288
56178,0.6441898761965079
1398178,0.6902864601700666
145537,0.7101453009371601
929133,0.7729228229578475
262587,0.6274200645944095
481436,0.6475322146743697
599962,0.6874225376276086
346628,0.6988403666838368
1426714,0.7158048694936948
608502,0.8005580016470688
181015,0.6539459142554702
162737,0.6557904537135644
1456425,0.7173294545433868
1284704,0.6529648165769082
933692,0.6961013033572119
694026,0.6593202314925684
97251,0.7613716630446966
804647,0.7095554959366819
657796,0.6779485208052056
1423151,0.7197614536855819
222903,0.6751176418651127
792256,0.7181505181403773
1391186,0.6536958678487368
615186,0.7508677487736602
601726,0.7166423023439675
1359305,0.6479385577369033
827316,0.7381787748871396
1030053,0.7335871483793404
829358,0.6788212652861403
933996,0.6872590719435382
158107,0.6844310713191664
1363848,0.6817845746352815
156013,0.6649396482167308
387269,0.6295898540293399
134783,0.7764351689450364
1068822,0.6386999894278672
1030182,0.6754270527808143
268330,0.6810027589366335
139696,0.6696906602090544
1114240,0.6864358234625548
279296,0.716693727457037
1421014,0.6341358230184129
931297,0.6693928545775274
1116612,0.7248337514246536
1032228,0.6730021645161969
77018,0.6390842953635751
210798,0.7577269988702796
191667,0.639117651938026
599693,0.676458157618675
1174260,0.71584353911053
420455,0.7209276115103911
499256,0.7678432068999479
1066677,0.6726370597489029
1306589,0.7565341092698843
1466851,0.6625732962193859
19690,0.7003479143914153
68226,0.8438479948418007
1159165,0.65468200268135
73390,0.6773319223713592
326978,0.6780726969712128
806146,0.6838447106583727
1432263,0.7152988652163544
276290,0.6715967235765367
1040883,0.7032527426142651
525644,0.673160339785783
1413440,0.6893072950528945
145332,0.6824973582749024
906080,0.6970827622445303
32851,0.6507331939276564
750000,0.6625287925154079
1093294,0.7245142772869908
1413700,0.6636942909284687
1186247,0.6944899360206286
891800,0.8463089188955639
356383,0.6591584632050309
9453,0.6780938857862451
814769,0.6589964809548462
1237013,0.5923319920700796
9087,0.6139189471178076
948356,0.6808988498299267
1428059,0.6424050775730082
229273,0.6794187981895039
507329,0.6295671433271475
1214099,0.6668798135356356
64740,0.727897033673926
240811,0.6715330114685759
991246,0.6755506076738447
576184,0.6680013495232876
670891,0.634301295054897
1089915,0.6657012873282704
844044,0.7611757718063102
32958,0.6625082469493994
1369649,0.6738255092346858
318871,0.6869965356719566
860766,0.7421060699660644
263524,0.6508877952242011
1451967,0.6484627954256377
1431599,0.7834393227253267
320235,0.7912822963847379
1267688,0.6988326178816079
28693,0.7212332018215205
639055,0.6802786930536716
1198856,0.6413960207735258
1028568,0.631694921740041
597803,0.6531350538543809
147553,0.7210388156017894
1129735,0.6525009915515712
186118,0.6763017185613702
493674,0.7005163524975078
479517,0.7475457682068155
251717,0.6893961082449731
1384161,0.6740100105800053
1186496,0.6499875395164665
404163,0.6516802716622384
757569,0.6793798478741656
942057,0.6522106526167438
1201573,0.6551338779554735
1208047,0.6396815639387295
815162,0.6411996924406345
976977,0.672175036673855
843332,0.6781519857693336
1388538,0.6993523850447434
176074,0.649416627039199
575990,0.6823275848214584
831524,0.6499305716925554
1000920,0.6869711008959587
1398391,0.623272124428179
1044412,0.6688276812991794
1157037,0.690330544124192
1295908,0.692715901575886
1037079,0.6954372767129772
303212,0.6728359078037773
261312,0.6386790659458358
958874,0.7127817318715697
